Current Unix Time (s),Milliseconds (ms),ADCS State,Attitude Estimation Mode,Control Mode,CubeControl Signal Enabled,CubeControl Motor Enabled,CubeSense Enabled,GPS Receiver Enabled,GPS LNA Power Enabled,Motor Driver Enabled,Magnetometer Deployment Enabled,Configuration Load Error,Orbit Parameters Load Error,CubeSense Communications Error,CubeControl Signal Communications Error,CubeControl Motor Communications Error,CubeSense Node Identification Error,CubeControl Signal Identification Error,CubeControl Motor Identification Error,Magnetometer Deployment Power Error,1s Control Loop Time Exceeded,Magnetometer Range Error,Sun Sensor Overcurrent Detected,Sun Sensor Busy Error,Sun Sensor Detection Error,Wheel Control Error,Nadir Sensor Overcurrent Detected,Nadir Sensor Busy Error,Nadir Sensor Detection Error,Estimation Error,Rate Sensor Range Error,Wheel Speed Range Error,Coarse Sun Sensor Error,Orbit Parameters are Invalid,Configuration is Invalid,Control Mode Change is not allowed,Estimator Change is not allowed,Modelled and measured magnetic field differs in size,SRAM Latch-up Error,SD Card Error,Node Recovery Error,Steady-State Y-Thomson detected,TRIAD and EKF reports same attitude,Sun is Above Local Horizon,Estimated Roll Angle (deg),Estimated Pitch Angle (deg),Estimated Yaw Angle (deg),Estimated X Anglular Rate (deg/s),Estimated Y Anglular Rate (deg/s),Estimated Z Anglular Rate (deg/s),Magnetic Field X (nT),Magnetic Field X (nT),Magnetic Field X (nT),Coarse Sun X,Coarse Sun Y,Coarse Sun Z,X Angular Rate (deg/s),Y Angular Rate (deg/s),Z Angular Rate (deg/s),CSS1,CSS2,CSS3,CSS4,CSS5,CSS6,MagX,MagY,MagZ,
1501307049,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-78.69,0,0.41,2.37,-1.5,10630,11200,-43430,-0.374176025390625,0.909423828125,-0.181427001953125,0,1.24,0,20,11,8,100,41,47,-18654,-1047,-2409,
1501307050,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-77.46,0,0.39,2.33,-1.55,11940,11290,-43110,-0.338409423828125,0.925445556640625,-0.17034912109375,0,1.23,0,18,3,4,100,36,43,-18487,-1619,-2466,
1501307051,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-76.39,0,0.42,2.3,-1.56,12810,11260,-42910,-0.32293701171875,0.929595947265625,-0.1776123046875,0,1.22,0,19,3,4,100,35,41,-18383,-1997,-2458,
1501307052,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-75.37,0,0.45,2.26,-1.56,13690,11220,-42680,-0.30743408203125,0.933868408203125,-0.182586669921875,0,1.22,0,19,3,4,101,33,40,-18267,-2381,-2449,
1501307053,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-74.37,0,0.48,2.23,-1.58,14550,11230,-42450,-0.291656494140625,0.937469482421875,-0.189788818359375,0,1.24,0,20,3,4,101,31,38,-18149,-2758,-2460,
1501307054,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-73.4,0,0.5,2.19,-1.6,15390,11250,-42170,-0.2760009765625,0.941650390625,-0.1925048828125,0,1.26,0,20,3,4,101,29,37,-18011,-3122,-2482,
1501307055,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-72.43,0,0.54,2.15,-1.6,16250,11240,-41930,-0.262237548828125,0.944610595703125,-0.197265625,0,1.26,0,21,3,4,101,28,35,-17886,-3498,-2485,
1501307056,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-71.44,0,0.56,2.12,-1.6,17080,11240,-41570,-0.246368408203125,0.948333740234375,-0.19989013671875,0,1.25,0,21,3,3,102,26,34,-17712,-3864,-2497,
1501307057,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-70.46,0,0.6,2.08,-1.59,17920,11230,-41250,-0.230377197265625,0.9517822265625,-0.20245361328125,0,1.24,0,21,3,4,102,24,32,-17557,-4231,-2501,
1501307058,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-69.45,0,0.62,2.04,-1.6,18760,11260,-40860,-0.21429443359375,0.95501708984375,-0.2049560546875,0,1.25,0,22,3,4,102,23,31,-17369,-4600,-2524,
1501307059,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-68.48,0,0.65,2.01,-1.59,19590,11270,-40560,-0.200439453125,0.957977294921875,-0.205108642578125,0,1.25,0,22,3,4,102,21,29,-17219,-4964,-2543,
1501307060,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-67.5,0,0.68,1.97,-1.59,20400,11300,-40190,-0.18695068359375,0.9605712890625,-0.205657958984375,0,1.25,0,22,3,4,102,20,28,-17039,-5323,-2565,
1501307061,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-66.52,0,0.71,1.94,-1.58,21200,11310,-39780,-0.1729736328125,0.963165283203125,-0.205718994140625,0,1.24,0,22,3,4,103,18,27,-16845,-5675,-2583,
1501307062,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-65.54,0,0.73,1.9,-1.57,22000,11340,-39360,-0.1590576171875,0.966064453125,-0.2034912109375,0,1.23,0,21,3,4,103,17,25,-16643,-6028,-2608,
1501307063,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-64.57,0,0.77,1.86,-1.53,22780,11320,-38970,-0.147674560546875,0.96826171875,-0.20159912109375,0,1.23,0,21,3,4,103,15,24,-16454,-6373,-2610,
1501307064,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-63.57,0,0.79,1.83,-1.52,23610,11360,-38520,-0.13824462890625,0.97015380859375,-0.19915771484375,0,1.23,0,21,3,4,103,14,23,-16241,-6739,-2643,
1501307065,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-62.59,0,0.81,1.8,-1.49,24370,11360,-38070,-0.13140869140625,0.971527099609375,-0.197113037109375,0,1.23,0,21,3,4,103,14,22,-16028,-7074,-2658,
1501307066,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-61.59,0,0.83,1.76,-1.46,25170,11380,-37610,-0.117645263671875,0.97412109375,-0.19293212890625,0,1.23,0,20,3,4,103,12,20,-15805,-7430,-2681,
1501307067,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-60.62,0,0.86,1.73,-1.43,25920,11390,-37140,-0.112823486328125,0.97564697265625,-0.18804931640625,0,1.23,0,20,3,4,103,12,18,-15587,-7759,-2696,
1501307068,531,Enabled,MagRatePitch,None,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-59.63,0,0.87,1.69,-1.41,26670,11420,-36620,-0.09429931640625,0.9783935546875,-0.183868408203125,0,1.22,0,19,3,4,103,10,16,-15339,-8093,-2727,
